bclim1,bclim10,bclim11,bclim12,bclim13,bclim14,bclim15,bclim16,bclim17,bclim18,bclim19,bclim2,bclim3,bclim4,bclim5,bclim6,bclim7,bclim8,bclim9
17.7353344,28.00800133,8.293999672,205,30,3,47.36303329,75,18,55,66,12.02133369,36.06977081,810.847229,36.18799973,2.859999895,33.32799911,9.535333633,20.67733383
17.04066658,27.66399956,7.226666451,233,35,5,45.10661697,81,22,64,71,14.14066601,39.22732544,839.5912476,36.61999893,0.572000027,36.04800034,8.637999535,20.10133362
16.06966591,24.91533279,7.797999859,199,36,1,72.3642807,103,12,13,94,17.60266685,47.67786407,708.6130981,36.23199844,-0.688000023,36.91999817,9.175333023,22.3813324
16.11416626,25.24066734,7.647333145,197,38,1,83.75901794,104,7,7,103,16.42099953,45.19707108,726.7359009,35.67599869,-0.656000018,36.33199692,9.175333023,22.64466667
15.59933281,24.57666588,7.573999882,320,63,2,85.02303314,169,10,10,168,15.94933319,45.51750183,709.088623,35.15200043,0.112000003,35.04000092,8.713999748,24.57666588
16.49699974,25.67733383,8.060667038,214,43,1,85.79134369,117,7,7,113,15.74866676,44.37244034,729.5220337,35.63600159,0.144000009,35.49200058,9.464000702,23.04266739
17.3761673,27.08933258,8.713999748,235,36,2,48.24875641,85,22,72,80,14.04833317,41.69634628,763.8699951,35.81200027,2.119999886,33.69200134,9.453332901,19.36400032
16.38083267,25.75333405,7.78000021,176,29,1,64.54148865,83,11,14,80,17.27633286,46.41181183,741.8256226,36.86000061,-0.363999993,37.22399902,9.07333374,23.1779995
12.96216679,21.90266609,4.909333229,331,58,3,79.64584351,167,15,23,167,14.87166691,44.74565887,705.5758057,31.6760006,-1.559999943,33.23600006,4.909333229,19.05066681
17.42033386,24.7733326,11.06599998,371,79,1,96.19506836,214,6,10,209,15.70866585,50.67965698,564.8378906,34.54399872,3.548000097,30.99599838,11.68866634,24.36666679
16.76000023,26.39733315,7.952666759,171,32,1,77.89591217,90,8,9,86,15.17000008,42.4501915,762.519165,35.95199966,0.216000006,35.73600006,9.328000069,23.70866776
10.06150055,21.64533424,-0.889999926,300,34,10,28.68837929,98,44,76,76,14.29500008,36.37404633,913.7825928,31.51600075,-7.78399992,39.29999924,16.70066643,14.07266712
14.07800007,23.13399887,5.854000092,297,53,3,78.86329651,150,14,15,150,15.59066677,45.55477905,718.8422241,33.17599869,-1.047999978,34.22399902,6.851333618,20.47399902
17.1376667,27.06866646,8.180000305,234,37,2,48.31261063,83,22,73,80,13.70199966,40.30948257,785.0534668,35.76399994,1.771999955,33.99200058,9.039333344,19.32866669
11.08566666,20.59266663,2.784000158,300,38,7,38.28631592,102,40,86,92,14.36066628,42.21738815,740.2018433,30.35199928,-3.664000034,34.01599884,3.408000231,12.78466702
15.11033344,23.34266663,7.833333492,382,70,1,86.0943985,198,5,14,197,18.58200073,51.8008461,639.5687256,35.72800064,-0.144000009,35.87200165,8.716666222,22.93066597
13.20199966,21.8239994,6.063333511,309,55,2,86.3591156,158,8,12,158,13.24066639,43.56628799,651.9937134,30.61199951,0.220000014,30.3920002,7.057333469,21.24933243
17.25849915,28.08200073,7.160000324,144,20,3,40.57149506,50,16,38,46,15.15833378,39.84002686,855.0195923,37.88000107,-0.167999998,38.04800034,8.869333267,20.69000053
15.75450039,24.53866768,7.555333138,233,43,1,75.54640198,122,13,13,114,17.20899963,47.40771103,703.4379883,35.74000168,-0.560000002,36.30000305,8.868666649,21.98266792
15.27983284,25.91466522,5.614666462,145,21,3,45.91292191,55,17,37,55,17.9470005,44.10449219,833.0064697,37.40399933,-3.287999868,40.69199753,5.614666462,18.5739994
14.10633278,24.35866547,4.534666538,154,25,4,49.87745285,66,18,25,65,15.24399948,41.11554718,814.4420166,34.56399918,-2.512000084,37.07600021,6.119333267,17.23133278
13.88683319,22.38533401,6.261333466,486,90,2,85.11610413,260,13,25,248,15.57966709,47.05142212,666.0288086,32.45600128,-0.656000018,33.11199951,7.217333317,22.2266674
15.65750027,24.08600044,8.414000511,445,79,3,77.77732086,233,24,40,217,16.27166748,48.90498734,645.9622803,34.31999969,1.047999978,33.27199936,9.127333641,20.81466675
15.14416695,23.8813324,7.132666588,315,58,1,80.43199158,165,12,23,161,16.98566628,47.87392044,692.6159668,34.81200027,-0.667999983,35.47999954,8.27733326,23.80133247
12.84183311,23.23066711,3.628666639,176,28,7,49.84027481,78,25,25,78,19.27700043,46.85707092,804.6920776,35.27600098,-5.86400032,41.13999939,3.628666639,23.23066711
13.93816662,22.94666672,6.18200016,292,49,2,80.58703613,147,12,19,143,14.11100006,43.75232697,694.520813,32.23600006,-0.016000001,32.2519989,6.85733366,19.58866692
15.45983315,25.72200012,5.965333462,177,25,4,42.7313652,61,20,47,61,15.1050005,41.12665939,816.1497803,35.56000137,-1.167999983,36.72800064,5.965333462,18.01933289
14.72783375,24.87599945,5.671333313,249,39,5,44.32236862,83,27,79,78,14.125,40.52852249,793.996582,34,-0.851999998,34.85200119,6.532000065,16.72933388
12.82283306,21.63999939,5.64266634,696,136,2,91.62523651,383,13,28,375,12.24033356,42.10351181,664.4349976,29.52400017,0.451999992,29.0720005,5.960000038,21.10199928
