"bclim1","bclim10","bclim11","bclim12","bclim13","bclim14","bclim15","bclim16","bclim17","bclim18","bclim19","bclim2","bclim3","bclim4","bclim5","bclim6","bclim7","bclim8","bclim9"
17.2333335876465,28.3653335571289,6.91200017929077,225,31,5,40.3983039855957,78,25,57,68,14.7653331756592,38.8357009887695,884.101684570312,38.1319999694824,0.112000003457069,38.0200004577637,8.34200000762939,20.2366676330566
15.9166669845581,25.8959999084473,6.79266691207886,269,41,6,44.8798942565918,92,27,75,80,14.0726661682129,40.771427154541,788.500244140625,34.8040008544922,0.288000017404556,34.5160026550293,7.90533351898193,18.5433330535889
16.2413330078125,25.4813327789307,7.86800003051758,272,39,2,52.9077339172363,113,24,44,113,17.1706657409668,47.4275436401367,731.270812988281,36.3359985351562,0.131999999284744,36.2039985656738,7.86800003051758,18.5613327026367
14.2666664123535,23.7266654968262,5.65533351898193,234,42,3,72.933837890625,117,14,18,113,14.5799999237061,42.3443298339844,748.093200683594,33.423999786377,-1.00800001621246,34.431999206543,6.85133361816406,21.0553340911865
16.0984992980957,25.3606662750244,7.48199987411499,244,43,2,70.47802734375,123,15,17,117,17.2896671295166,46.4776000976562,738.892456054688,36.5719985961914,-0.628000020980835,37.1999969482422,8.87800025939941,22.7679996490479
11.9433336257935,22.6586666107178,1.95000004768372,260,28,9,23.5210552215576,77,47,63,68,17.5233345031738,43.0929908752441,850.878112792969,34.1920013427734,-6.47200012207031,40.6640014648438,3.30733346939087,14.6773328781128
17.9050006866455,28.2026672363281,8.42066669464111,192,31,3,46.9919319152832,67,19,64,61,14.8133335113525,40.979679107666,820.750915527344,37.5639991760254,1.41600000858307,36.1479988098145,9.5600004196167,20.4166660308838
18.1911659240723,28.5779991149902,8.47133350372314,82,14,1,53.8412933349609,37,7,12,37,18.0416660308838,44.232780456543,825.358581542969,39.9360008239746,-0.851999998092651,40.7880020141602,10.4219999313354,21.673999786377
17.4104995727539,26.6806678771973,9.02733325958252,242,35,1,51.6290092468262,98,20,43,98,16.5923328399658,46.5031776428223,733.728942871094,37.2000007629395,1.51999998092651,35.6800003051758,9.02733325958252,19.7266674041748
19.6916675567627,31.07200050354,8.80999946594238,148,20,3,38.6857986450195,55,18,32,45,16.0319995880127,39.8092956542969,909.371643066406,41.3440017700195,1.07200002670288,40.2720031738281,10.8953332901001,23.7993335723877
16.7028331756592,26.9993343353271,7.3439998626709,191,29,4,44.5553550720215,66,20,59,64,15.5623331069946,42.5339851379395,812.196411132812,36.6759986877441,0.0879999995231628,36.5879974365234,8.40266704559326,18.9246673583984
11.4558334350586,21.2013339996338,2.63866639137268,250,33,6,37.3542709350586,81,33,66,77,15.1563329696655,42.4309425354004,765.700073242188,31.3479995727539,-4.37200021743774,35.7200012207031,3.6526665687561,13.7833337783813
15.1713333129883,25.4099998474121,5.93599987030029,235,37,5,44.3076515197754,77,25,76,74,14.0853328704834,40.0880393981934,804.7353515625,34.4360008239746,-0.699999988079071,35.1360015869141,6.88800001144409,17.2600002288818
15.4231662750244,25.1733341217041,6.55066680908203,255,40,4,47.0643768310547,89,25,71,79,13.8336668014526,40.9473915100098,772.837219238281,34.1479988098145,0.364000022411346,33.7840003967285,7.47533321380615,17.6906661987305
17.5673332214355,26.8846664428711,9.1026668548584,232,34,1,51.8076171875,94,18,41,94,16.7493324279785,46.5621376037598,737.762817382812,37.476001739502,1.50399994850159,35.9720001220703,9.1026668548584,19.9426670074463
15.4231662750244,25.1733341217041,6.55066680908203,255,40,4,47.0643768310547,89,25,71,79,13.8336668014526,40.9473915100098,772.837219238281,34.1479988098145,0.364000022411346,33.7840003967285,7.47533321380615,17.6906661987305
19.9204998016357,31.4693336486816,8.94799995422363,177,23,4,39.9844207763672,64,19,41,56,15.3396663665771,38.6974411010742,924.71337890625,41.3959999084473,1.75600004196167,39.6399993896484,10.7519998550415,23.5573329925537
20.4648342132568,30.6713333129883,10.9406661987305,268,41,3,48.3954048156738,92,18,68,86,16.4276657104492,43.7045516967773,818.730834960938,40.4640007019043,2.87599992752075,37.5880012512207,30.5246677398682,23.4440002441406
19.9204998016357,31.4693336486816,8.94799995422363,177,23,4,39.9844207763672,64,19,41,56,15.3396663665771,38.6974411010742,924.71337890625,41.3959999084473,1.75600004196167,39.6399993896484,10.7519998550415,23.5573329925537
12.6991662979126,22.4886665344238,3.79733324050903,194,32,5,52.798526763916,84,23,29,84,16.3696670532227,44.3478164672852,772.313415527344,33.1319999694824,-3.77999997138977,36.9119987487793,5.04866647720337,19.8346672058105
17.382999420166,26.8246669769287,8.7993335723877,234,34,1,51.2670021057129,95,19,41,95,16.8460006713867,46.315845489502,747.110717773438,37.5,1.12800002098083,36.3720016479492,8.7993335723877,19.8926658630371
20.0214996337891,29.9899997711182,10.8000001907349,135,20,1,47.2322845458984,47,9,34,47,17.086332321167,44.8366050720215,790.597839355469,40.4959983825684,2.38800001144409,38.1079978942871,10.8000001907349,23.0633335113525
20.4020004272461,31.1773338317871,10.0593328475952,103,16,1,47.6020622253418,38,8,27,36,16.8246669769287,42.239070892334,871.796142578125,41.3839988708496,1.55200004577637,39.8320007324219,11.7853336334229,23.5286674499512
15.3081665039062,25.3966674804688,6.00600004196167,231,36,4,46.9017639160156,80,22,66,73,13.30299949646,38.757137298584,799.028198242188,34.2159996032715,-0.108000002801418,34.3240013122559,7.19000005722046,17.9973335266113
15.7659997940063,26.195333480835,6.19533348083496,148,21,3,47.5776863098145,58,17,38,58,16.6079998016357,42.7776641845703,820.733947753906,36.8639984130859,-1.95999991893768,38.8239974975586,6.19533348083496,18.9173336029053
13.5516672134399,23.2446670532227,4.87733364105225,279,41,6,43.503776550293,95,30,90,86,12.9733333587646,39.1659622192383,762.417724609375,32.0559997558594,-1.067999958992,33.1240005493164,5.6560001373291,15.5406665802002
7.1269998550415,15.5686664581299,0.739333391189575,878,166,5,81.8490371704102,445,20,38,445,12.695333480835,42.9244422912598,619.9501953125,24.4559993743896,-5.11999988555908,29.576000213623,0.739333391189575,14.75
17.398832321167,27.7213325500488,7.86933326721191,209,31,3,50.1656150817871,79,17,57,69,13.2436666488647,38.3696441650391,814.843627929688,36.4599990844727,1.94400000572205,34.515998840332,9.21533298492432,20.5246658325195
21.0813331604004,31.1546669006348,11.7519998550415,110,17,1,46.1034507751465,39,7,29,35,17.5393333435059,45.1068115234375,798.771789550781,41.6920013427734,2.80800008773804,38.8840026855469,30.7900009155273,24.2653331756592
18.0278339385986,24.1693325042725,12.739333152771,360,77,1,96.0284042358398,219,7,14,201,15.1890001296997,53.8693466186523,467.02978515625,33.4119987487793,5.21600008010864,28.1959991455078,13.2819995880127,23.5873336791992
15.7196664810181,24.7593326568604,7.26866674423218,196,35,1,76.5901870727539,98,9,9,98,18.1119995117188,47.915340423584,721.61083984375,36.3800010681152,-1.41999995708466,37.7999992370605,7.26866674423218,22.3026657104492
17.5090007781982,28.4846668243408,7.20533323287964,148,21,3,44.2359390258789,54,15,40,48,14.8813333511353,39.0422210693359,870.167785644531,38.068000793457,-0.0480000004172325,38.1160011291504,9.03733348846436,21.0306663513184
11.3751668930054,22.2473335266113,1.49933326244354,153,18,8,23.4384593963623,48,30,39,43,15.929666519165,40.5005226135254,847.63671875,32.9280014038086,-6.4040002822876,39.3320007324219,3.35599994659424,14.7160005569458
15.6113338470459,24.8326663970947,7.39266681671143,316,64,2,90.6057357788086,177,8,14,173,14.6486673355103,43.6752128601074,723.664367675781,34.1840019226074,0.643999993801117,33.5400009155273,8.44733333587646,24.6933326721191
15.9479999542236,26.0480003356934,6.59066677093506,221,35,4,46.5573959350586,76,21,63,69,13.4580001831055,38.8017501831055,804.331176757812,34.9560012817383,0.272000014781952,34.6840019226074,7.74200010299683,18.474666595459
15.0498332977295,25.5633335113525,5.46933317184448,249,32,7,29.9973773956299,84,38,52,71,17.2683334350586,43.9576759338379,828.099914550781,36.8959999084473,-2.38800001144409,39.2840003967285,6.83666658401489,18.0106658935547
16.3406658172607,27.4799995422363,5.80866670608521,247,34,6,39.4853401184082,97,32,46,82,16.7560005187988,41.4793548583984,885.244934082031,38.1199989318848,-2.27600002288818,40.3959999084473,7.89333343505859,20.3286666870117
15.3081665039062,25.3966674804688,6.00600004196167,231,36,4,46.9017639160156,80,22,66,73,13.30299949646,38.757137298584,799.028198242188,34.2159996032715,-0.108000002801418,34.3240013122559,7.19000005722046,17.9973335266113
16.3991661071777,27.0240001678467,6.66400003433228,215,29,6,32.4668006896973,74,31,46,61,17.2956657409668,43.7112464904785,839.022399902344,38.2120018005371,-1.35599994659424,39.568000793457,8.10733318328857,19.5139999389648
15.9813327789307,26.1019992828369,6.66733312606812,223,34,4,46.4682540893555,78,21,63,70,13.2399997711182,38.623104095459,800.730346679688,34.9119987487793,0.632000029087067,34.2799987792969,7.86533308029175,18.7413330078125
18.1060009002686,29.6000003814697,7.43866682052612,205,31,4,44.7680015563965,72,20,54,62,14.550666809082,37.8489952087402,909.689270019531,39.023998260498,0.579999983310699,38.4439964294434,9.1453332901001,21.5866661071777
19.0930004119873,30.7426662445068,8.07733345031738,179,24,4,41.194938659668,65,19,42,55,15.2019996643066,38.2190246582031,928.801879882812,40.6959991455078,0.920000016689301,39.7760009765625,9.97399997711182,22.826000213623
12.1859998703003,23.2413330078125,1.98266661167145,139,16,8,22.3387813568115,42,27,37,37,16.7786674499512,41.071834564209,866.7919921875,34.2600021362305,-6.59200000762939,40.8520011901855,4.05800008773804,6.29599952697754
16.4869995117188,26.1700000762939,7.44466686248779,163,32,1,82.3614349365234,87,6,7,85,16.4979991912842,43.6547431945801,769.938354492188,36.431999206543,-1.36000001430511,37.7919998168945,9.27266693115234,23.6433334350586
19.4659996032715,30.9039993286133,8.74399948120117,171,25,3,44.748119354248,62,16,42,55,13.2220001220703,35.2511444091797,910.438232421875,39.8120002746582,2.30399990081787,37.507999420166,10.3746662139893,22.8693332672119
16.1035003662109,25.1966667175293,7.82666635513306,261,52,2,87.6344299316406,144,8,13,140,15.1936664581299,44.1522331237793,721.287170410156,34.9360008239746,0.523999989032745,34.4120025634766,9.07066631317139,25.1733341217041
17.2185001373291,27.5659999847412,7.7039999961853,196,31,3,46.5672035217285,68,19,62,66,15.5376663208008,42.3046913146973,821.756408691406,37.1839981079102,0.456000000238419,36.7279968261719,8.81066703796387,19.560001373291
15.7069997787476,26.0493335723877,6.14733362197876,261,34,6,36.349910736084,89,33,62,78,15.6526670455933,41.9777603149414,823.934997558594,36.3120002746582,-0.976000010967255,37.2880020141602,7.33599996566772,18.2746677398682
14.7463331222534,23.5799999237061,6.82733345031738,409,65,2,63.6484489440918,187,29,45,185,17.1346664428711,48.8724060058594,699.742004394531,34.4280014038086,-0.631999969482422,35.060001373291,7.56666660308838,20.9093341827393
19.0678329467773,28.9006652832031,9.84733295440674,140,20,1,46.8068771362305,49,10,35,49,17.6523342132568,45.5755805969238,784.608947753906,39.9519996643066,1.22000002861023,38.7319984436035,9.84733295440674,22.1546669006348
16.9395008087158,26.2106666564941,8.31933307647705,250,39,1,57.0001411437988,110,21,33,110,18.2436676025391,48.3762893676758,741.348510742188,37.6040000915527,-0.108000002801418,37.7120018005371,8.31933307647705,23.6059989929199
15.0973329544067,25.660665512085,5.30866670608521,185,24,5,32.1757659912109,58,27,48,52,16.0599994659424,41.8098487854004,835.790100097656,36.2080001831055,-2.2039999961853,38.4119987487793,6.739333152771,18.1493320465088
17.898832321167,28.1486663818359,8.4040002822876,94,15,1,53.7171325683594,43,8,13,40,17.7143325805664,44.4101829528809,811.534362792969,39.439998626709,-0.448000013828278,39.8880004882812,10.1926670074463,25.5313339233398
16.1236667633057,25.3626670837402,7.82666683197021,300,43,2,53.9957962036133,125,27,47,124,17.1879997253418,47.6280212402344,729.184936523438,36.1959991455078,0.108000002801418,36.0879974365234,8.71266651153564,18.3800010681152
16.0753326416016,25.4899997711182,7.43599987030029,285,43,2,55.1340560913086,122,25,42,122,17.1079998016357,46.5599822998047,747.853393554688,36.3839988708496,-0.360000014305115,36.7439994812012,7.43599987030029,22.8400001525879
13.0614995956421,21.5540008544922,5.57066679000854,598,99,3,72.1720504760742,291,34,42,283,17.0596656799316,49.7947044372559,666.449768066406,32.3600006103516,-1.89999997615814,34.2600021362305,6.21600008010864,19.0139999389648
15.4365005493164,24.314001083374,7.40133333206177,359,58,2,63.3748931884766,165,26,57,165,16.9530010223389,48.2167205810547,705.294677734375,35.1360015869141,-0.0240000002086163,35.1599998474121,7.40133333206177,21.6520004272461
17.0634994506836,26.6040000915527,8.22866630554199,231,34,1,53.3169097900391,97,19,38,97,16.8383331298828,45.5779914855957,759.788208007812,37.4039993286133,0.46000000834465,36.9440002441406,8.22866630554199,19.7466659545898
18.3921661376953,30.1093330383301,7.50400018692017,206,30,4,42.3683128356934,71,21,53,63,14.1183338165283,36.5267868041992,931.550170898438,39.4360008239746,0.783999979496002,38.6520004272461,9.14333343505859,21.5813331604004
21.5608329772949,32.3126678466797,11.5326662063599,144,20,2,47.0770149230957,55,12,35,47,13.4789991378784,37.6929512023926,852.778137207031,41.0880012512207,5.32800006866455,35.7600021362305,13.1333332061768,24.9720001220703
11.1271667480469,21.4640007019043,1.80133330821991,235,28,8,25.5787029266357,70,43,61,62,17.1643333435059,43.6707038879395,812.022094726562,32.923999786377,-6.38000011444092,39.3040008544922,21.224666595459,13.8093338012695
12.6991662979126,22.4886665344238,3.79733324050903,194,32,5,52.798526763916,84,23,29,84,16.3696670532227,44.3478164672852,772.313415527344,33.1319999694824,-3.77999997138977,36.9119987487793,5.04866647720337,19.8346672058105
11.4359998703003,21.4146671295166,2.36933326721191,238,31,6,36.3738174438477,76,32,63,75,15.5286664962769,42.4002494812012,783.781616210938,31.8479995727539,-4.77600002288818,36.6240005493164,3.52800011634827,14.1046667098999
18.5233325958252,29.8833332061768,7.90866661071777,199,29,4,46.1048469543457,73,18,52,63,14.1219997406006,37.3281898498535,900.537353515625,39.0639991760254,1.23199999332428,37.8320007324219,9.68733310699463,22.1053333282471
15.2915000915527,24.4580001831055,7.13399982452393,225,39,2,77.3066329956055,114,11,18,111,14.356333732605,43.2315483093262,718.510986328125,33.6520004272461,0.444000005722046,33.2080001831055,8.09000015258789,21.4333324432373
16.2320003509521,24.9200000762939,8.49733352661133,324,51,2,60.4750823974609,145,25,57,145,16.9540004730225,49.2447967529297,684.478332519531,35.5040016174316,1.07599997520447,34.4280014038086,8.49733352661133,22.1273326873779
18.8325004577637,28.6386661529541,9.71733379364014,326,51,4,49.1671600341797,116,23,88,99,18.0676670074463,47.1445236206055,785.16064453125,39.2919998168945,0.967999994754791,38.3240013122559,28.5399990081787,21.5893325805664
16.0753326416016,25.4899997711182,7.43599987030029,285,43,2,55.1340560913086,122,25,42,122,17.1079998016357,46.5599822998047,747.853393554688,36.3839988708496,-0.360000014305115,36.7439994812012,7.43599987030029,22.8400001525879
10.513500213623,20.8840007781982,1.13400018215179,310,34,10,24.4548740386963,94,55,73,85,15.6683330535889,41.4857368469238,815.146179199219,31.492000579834,-6.27600002288818,37.7680015563965,2.17466688156128,13.039999961853
14.2086668014526,24.3286666870117,5.21333312988281,251,39,5,44.2569885253906,83,27,80,79,14.1326665878296,40.7187576293945,789.625793457031,33.3959999084473,-1.31200003623962,34.7080001831055,6.03266668319702,16.1006660461426
13.0229997634888,23.0693340301514,3.89266681671143,217,29,6,36.4051322937012,69,29,59,66,15.4473333358765,42.2196731567383,789.511291503906,33.3159980773926,-3.2720000743866,36.5879974365234,5.07999992370605,15.6359996795654
14.9028329849243,25.5659999847412,5.08400011062622,151,21,3,46.8205642700195,57,17,40,57,17.4930000305176,43.3252410888672,838.093811035156,36.7719993591309,-3.60400009155273,40.3759994506836,5.08400011062622,18.267333984375
17.2880001068115,27.6380004882812,7.72399997711182,206,30,3,50.057544708252,78,17,56,68,13.7093334197998,39.1784782409668,817.334411621094,36.5800018310547,1.58800005912781,34.992000579834,9.10066604614258,20.4820003509521
14.5241670608521,22.5086669921875,7.47533369064331,349,64,1,82.9204788208008,186,11,21,177,15.5669994354248,48.580078125,617.992553710938,32.4199981689453,0.376000016927719,32.0439987182617,8.31666660308838,22.1866664886475
10.9221668243408,19.7113342285156,3.08866667747498,706,124,3,77.0446472167969,353,35,40,349,15.885666847229,46.9268188476562,686.085083007812,30.1319999694824,-3.72000002861023,33.8520011901855,3.96799993515015,17.2253341674805
17.6158332824707,27.5979995727539,8.42933368682861,128,25,1,74.0355453491211,64,6,9,64,16.08766746521,42.7681465148926,788.373413085938,37.6640014648438,0.0480000004172325,37.6160011291504,10.0999994277954,25.0880012512207
11.662166595459,20.9193344116211,3.67733335494995,685,132,3,88.711540222168,369,19,36,366,12.4716672897339,40.1069793701172,717.145568847656,29.4400005340576,-1.65600001811981,31.0960006713867,4.3386664390564,20.7566680908203
16.3518333435059,25.6879997253418,7.76666688919067,283,44,1,58.3699073791504,125,22,36,125,17.433666229248,47.2252311706543,743.028137207031,36.7840003967285,-0.131999999284744,36.9160003662109,7.76666688919067,23.054666519165
17.7566661834717,29.0066661834717,7.31733322143555,215,33,4,44.8820648193359,74,21,58,66,14.7739992141724,38.6915969848633,890.391418457031,38.4160003662109,0.232000008225441,38.1840019226074,8.98000049591064,21.1573333740234
18.9500007629395,28.7320003509521,9.87733364105225,327,51,4,49.8811416625977,117,23,88,100,18.6713333129883,47.9243659973145,780.261840820312,39.7200012207031,0.759999990463257,38.9600028991699,28.5686683654785,21.7280006408691
17.2880001068115,27.6380004882812,7.72399997711182,206,30,3,50.057544708252,78,17,56,68,13.7093334197998,39.1784782409668,817.334411621094,36.5800018310547,1.58800005912781,34.992000579834,9.10066604614258,20.4820003509521
15.5433330535889,25.007999420166,6.97800016403198,251,46,2,79.1834487915039,130,12,14,128,15.6820001602173,44.0555114746094,747.386047363281,35.2799987792969,-0.316000014543533,35.5960006713867,8.25133323669434,22.3986663818359
15.904333114624,24.9393329620361,7.57133293151855,233,44,1,84.3829803466797,123,8,8,123,16.2906665802002,45.4487953186035,718.3525390625,35.4039993286133,-0.439999997615814,35.8439979553223,8.96733283996582,22.3513336181641
15.4396667480469,24.6380004882812,7.31533336639404,359,74,1,93.6783599853516,210,7,12,198,14.3053331375122,43.0624122619629,718.399047851562,33.8479995727539,0.628000020980835,33.2200012207031,8.40799999237061,24.4733333587646
16.1923332214355,26.6093330383301,6.66533327102661,223,28,6,32.7662086486816,75,31,51,65,15.9126663208008,42.3569679260254,824.745849609375,37.1040000915527,-0.464000016450882,37.568000793457,7.8953332901001,18.9946670532227
15.0498332977295,25.5633335113525,5.46933317184448,249,32,7,29.9973773956299,84,38,52,71,17.2683334350586,43.9576759338379,828.099914550781,36.8959999084473,-2.38800001144409,39.2840003967285,6.83666658401489,18.0106658935547
17.8118343353271,27.2826671600342,9.21866703033447,215,30,1,49.5112571716309,83,16,43,83,15.9556674957275,44.9911651611328,748.693725585938,37.4440002441406,1.98000001907349,35.4640007019043,9.21866703033447,20.2846660614014
21.9810009002686,31.5853328704834,12.8886661529541,230,31,2,47.6011161804199,76,14,56,72,16.216667175293,45.1315460205078,772.928588867188,40.6119995117188,4.67999982833862,35.931999206543,31.2666664123535,25.1746673583984
17.8841667175293,29.0406665802002,7.49866676330566,207,31,4,46.7945899963379,75,19,55,63,14.5756673812866,38.5518074035645,883.030456542969,38.3359985351562,0.527999997138977,37.8079986572266,9.23133373260498,21.4473342895508
15.1788330078125,25.6639995574951,5.79133319854736,284,38,7,32.9957237243652,99,41,58,84,16.8036670684814,43.4922523498535,823.633972167969,36.6319999694824,-2.00399994850159,38.6360015869141,6.98666667938232,17.9186668395996
16.2514991760254,25.6526660919189,7.71600008010864,184,33,2,75.9476852416992,93,9,12,92,15.0629997253418,43.3342933654785,743.538879394531,35.3199996948242,0.560000002384186,34.7599983215332,8.91066646575928,22.990665435791
15.4926662445068,24.6900005340576,7.31333351135254,237,44,2,81.6598968505859,124,10,15,122,14.7406663894653,43.8397178649902,720.750549316406,34.0960006713867,0.472000002861023,33.6240005493164,8.27400016784668,24.517333984375
15.8030004501343,26.5139999389648,5.78466701507568,137,18,4,33.0207290649414,42,20,37,41,16.9526672363281,42.5604209899902,846.991455078125,37.3639984130859,-2.46799993515015,39.8319969177246,7.60933351516724,19.4133338928223
21.0564994812012,31.6800003051758,11.0993328094482,227,33,3,46.8789024353027,76,16,56,74,16.820333480835,43.1822052001953,848.972351074219,41.6440010070801,2.69199991226196,38.9519996643066,12.7320003509521,24.4466667175293
17.183666229248,27.2886657714844,7.83666706085205,84,16,1,66.5718994140625,40,4,8,40,16.6193332672119,43.0418853759766,798.223937988281,37.9200019836426,-0.692000031471252,38.612003326416,8.32800006866455,24.7213325500488
15.8063335418701,25.0859985351562,7.53999996185303,347,70,1,91.1572952270508,199,7,12,187,15.4779996871948,44.4514656066895,728.221130371094,34.9199981689453,0.100000001490116,34.8199996948242,8.67266654968262,24.949333190918
18.9443340301514,28.8053340911865,9.83400058746338,323,51,4,48.7685508728027,114,23,87,99,17.7019996643066,46.716983795166,791.093200683594,39.2760009765625,1.38399994373322,37.8920021057129,28.788667678833,21.5806674957275
16.0901660919189,24.8386669158936,7.94199991226196,172,30,1,71.0259170532227,87,10,11,82,17.3309993743896,47.5499305725098,699.310791015625,35.9480018615723,-0.5,36.4480018615723,9.30399990081787,22.343334197998
17.4411659240723,28.6193332672119,7.02533340454102,219,29,5,39.5702095031738,77,25,53,66,14.7036666870117,38.5680084228516,889.076232910156,38.3839988708496,0.259999990463257,38.1240005493164,8.53333282470703,20.5533332824707
15.7921667098999,24.8439998626709,7.5566668510437,271,54,1,88.1040267944336,148,8,14,147,15.309666633606,44.5410995483398,716.617614746094,34.7400016784668,0.368000000715256,34.3720016479492,8.78533363342285,24.779333114624
19.980167388916,30.6300010681152,9.87133312225342,84,12,1,50,35,6,19,33,18.2250003814697,44.0557899475098,854.253967285156,41.6720008850098,0.304000020027161,41.3680000305176,11.7926664352417,23.3193340301514
10.9221668243408,19.7113342285156,3.08866667747498,706,124,3,77.0446472167969,353,35,40,349,15.885666847229,46.9268188476562,686.085083007812,30.1319999694824,-3.72000002861023,33.8520011901855,3.96799993515015,17.2253341674805
16.4861660003662,27.466667175293,6.24333333969116,235,32,6,37.7721366882324,89,30,47,75,15.7803335189819,40.7297477722168,867.80029296875,37.8680000305176,-0.875999987125397,38.7439994812012,7.96400022506714,20.0693340301514
